biosequence_name	is_covering	presence_level	probability	confidence	n_observations	norm_PSMs_per_100K	n_distinct_peptides	chromosome	genetic_locus	start_in_chromosome	end_in_chromosome	strand	relationship_phrase	reference_biosequence	represented_by_biosequence_id	group_number	seq_unique_prots_in_group	protein_group_seq_align_link	is_keratin	is_immunoglobulin	biosequence_description	organism_full_name
Q96I99	C	canonical	  0.866	  1.000	1	  0.203	1	3	3p14.1	67425143	67705038	-			Q96I99	1944	4				SUCB2_HUMAN Succinyl-CoA ligase [GDP-forming] subunit beta, mitochondrial OS=Homo sapiens GN=SUCLG2 PE=1 SV=2 CONCAT=6	Homo sapiens
P08243	C	canonical	  0.866	  1.000	1	  0.184	1	7	7q21.3	0	0	 			P08243	1945	3				ASNS_HUMAN Asparagine synthetase [glutamine-hydrolyzing] OS=Homo sapiens GN=ASNS PE=1 SV=4 CONCAT=7	Homo sapiens
O95196	C	canonical	  0.864	  1.000	1	  0.309	1	3	3p21.31	47603729	47622282	-			O95196	1946	3				CSPG5_HUMAN Chondroitin sulfate proteoglycan 5 OS=Homo sapiens GN=CSPG5 PE=1 SV=3 CONCAT=8	Homo sapiens
Q6PCB6	C	canonical	  0.863	  1.000	1	  0.346	1	15	15q25.1	80987644	81047962	+			Q6PCB6	1947	10				AB17C_HUMAN Alpha/beta hydrolase domain-containing protein 17C OS=Homo sapiens GN=ABHD17C PE=2 SV=2 CONCAT=1	Homo sapiens
O43776	C	canonical	  0.861	  1.000	1	  0.235	1	18	18q21.31	55267888	55289405	-			O43776	1948	2				SYNC_HUMAN Asparagine--tRNA ligase, cytoplasmic OS=Homo sapiens GN=NARS PE=1 SV=1 CONCAT=1	Homo sapiens
Q9BXS9	C	canonical	  0.860	  1.000	1	  0.184	1	3	3p21.31	48663158	48671279	-			Q9BXS9	1949	14				S26A6_HUMAN Solute carrier family 26 member 6 OS=Homo sapiens GN=SLC26A6 PE=1 SV=1 CONCAT=2	Homo sapiens
Q9BSJ8	C	canonical	  0.859	  1.000	1	  0.115	1	12	12q13.2	56522051	56537825	+			Q9BSJ8	1950	3				ESYT1_HUMAN Extended synaptotagmin-1 OS=Homo sapiens GN=ESYT1 PE=1 SV=1 CONCAT=2	Homo sapiens
P27701	C	canonical	  0.859	  1.000	1	  0.452	1	11	11p11.2	44587141	44641913	+			P27701	1951	2				CD82_HUMAN CD82 antigen OS=Homo sapiens GN=CD82 PE=1 SV=1 CONCAT=2	Homo sapiens
Q13308	C	canonical	  0.853	  1.000	1	  0.103	1	6	6p12.2-p21.1	0	0	 			Q13308	1952	11				PTK7_HUMAN Inactive tyrosine-protein kinase 7 OS=Homo sapiens GN=PTK7 PE=1 SV=2 CONCAT=15	Homo sapiens
A1A5D9	C	canonical	  0.850	  1.000	1	  0.218	1	16	16p13.3	3077868	3085542	-			A1A5D9	1953	1				BICR2_HUMAN Bicaudal D-related protein 2 OS=Homo sapiens GN=CCDC64B PE=2 SV=2 CONCAT=4	Homo sapiens
Q9NZ01	C	canonical	  0.848	  1.000	1	  0.367	1	19	19p13.12	14640372	14676790	+			Q9NZ01	1954	2				TECR_HUMAN Very-long-chain enoyl-CoA reductase OS=Homo sapiens GN=TECR PE=1 SV=1 CONCAT=2	Homo sapiens
Q6ZVM7	C	canonical	  0.848	  1.000	1	  0.255	1	17	17p11.2	17750163	17875711	-			Q6ZVM7	1955	2				TM1L2_HUMAN TOM1-like protein 2 OS=Homo sapiens GN=TOM1L2 PE=1 SV=1 CONCAT=1	Homo sapiens
P46109	C	canonical	  0.848	  1.000	1	  0.367	1	22	22q11.21	21271714	21308037	+			P46109	1956	1				CRKL_HUMAN Crk-like protein OS=Homo sapiens GN=CRKL PE=1 SV=1 CONCAT=1	Homo sapiens
O43747	C	canonical	  0.847	  1.000	1	  0.159	1	16	16q22.2	71762913	71843104	-			O43747	1957	6				AP1G1_HUMAN AP-1 complex subunit gamma-1 OS=Homo sapiens GN=AP1G1 PE=1 SV=5 CONCAT=4	Homo sapiens
Q7Z5G4	C	canonical	  0.847	  1.000	1	  0.653	1	8	8p11.21	41348173	41368499	+			Q7Z5G4	1958	1				GOGA7_HUMAN Golgin subfamily A member 7 OS=Homo sapiens GN=GOLGA7 PE=1 SV=2 CONCAT=1	Homo sapiens
P46459	C	canonical	  0.847	  1.000	1	  0.128	1	17	17q21.31	44668035	44834830	+			P46459	1959	5				NSF_HUMAN Vesicle-fusing ATPase OS=Homo sapiens GN=NSF PE=1 SV=3 CONCAT=2	Homo sapiens
Q8TBP5	C	canonical	  0.840	  1.000	1	  0.839	1	5	5q21.1	99871009	99922445	+			Q8TBP5	1960	1				F174A_HUMAN Membrane protein FAM174A OS=Homo sapiens GN=FAM174A PE=2 SV=1 CONCAT=6	Homo sapiens
Q96JY6	C	canonical	  0.838	  1.000	1	  0.309	1	8	8p21.3	22438003	22455538	+			Q96JY6	1961	5				PDLI2_HUMAN PDZ and LIM domain protein 2 OS=Homo sapiens GN=PDLIM2 PE=1 SV=1 CONCAT=1	Homo sapiens
Q96S37	C	canonical	  0.838	  1.000	1	  0.255	1	11	11q13.1	0	0	 			Q96S37	1962	4				S22AC_HUMAN Solute carrier family 22 member 12 OS=Homo sapiens GN=SLC22A12 PE=1 SV=1 CONCAT=19	Homo sapiens
O43676	C	canonical	  0.837	  1.000	1	  0.979	1	2	2q33.1	201936462	201950473	+			O43676	1963	2				NDUB3_HUMAN NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3 OS=Homo sapiens GN=NDUFB3 PE=1 SV=3 CONCAT=2	Homo sapiens
O43240	C	canonical	  0.836	  1.000	1	  0.420	1	19	19q13.41	51515995	51523282	-			O43240	1964	2				KLK10_HUMAN Kallikrein-10 OS=Homo sapiens GN=KLK10 PE=1 SV=3 CONCAT=8	Homo sapiens
P45381	C	canonical	  0.836	  1.000	1	  0.346	1	17	17p13.2	3379296	3406713	+			P45381	1965	1				ACY2_HUMAN Aspartoacylase OS=Homo sapiens GN=ASPA PE=1 SV=1 CONCAT=36	Homo sapiens
Q6H9L7	C	canonical	  0.836	  1.000	1	  0.218	1	14	14q24.3	0	0	 			Q6H9L7	1966	4				ISM2_HUMAN Isthmin-2 OS=Homo sapiens GN=ISM2 PE=2 SV=1 CONCAT=8	Homo sapiens
O95969	C	canonical	  0.834	  1.000	1	  1.469	1	11	11q12.3	62009682	62012280	+			O95969	1967	1				SG1D2_HUMAN Secretoglobin family 1D member 2 OS=Homo sapiens GN=SCGB1D2 PE=2 SV=1 CONCAT=8	Homo sapiens
ENSP00000374822	C	canonical	  0.833	  1.000	1	  1.469	1	22	22q11.22	22569184	22569660	+			ENSP00000374822	1968	1				pep:known chromosome:GRCh37:22:22569184:22569660:1 gene:ENSG00000211642 transcript:ENST00000390287 gene_biotype:IG_V_gene transcript_biotype:IG_V_gene	Homo sapiens
Q13057	C	canonical	  0.832	  1.000	1	  0.255	1	17	17q21.2	40714185	40718293	+			Q13057	1969	3				COASY_HUMAN Bifunctional coenzyme A synthase OS=Homo sapiens GN=COASY PE=1 SV=4 CONCAT=2	Homo sapiens
O95398	C	canonical	  0.827	  1.000	1	  0.122	1	12	12q13.11	48131040	48152861	-			O95398	1970	7				RPGF3_HUMAN Rap guanine nucleotide exchange factor 3 OS=Homo sapiens GN=RAPGEF3 PE=1 SV=6 CONCAT=6	Homo sapiens
Q86WC6	C	canonical	  0.824	  1.000	1	  0.734	1	17	17q25.3	79791368	79792909	-			Q86WC6	1971	1				PPR27_HUMAN Protein phosphatase 1 regulatory subunit 27 OS=Homo sapiens GN=PPP1R27 PE=1 SV=1 CONCAT=1	Homo sapiens
P32942	C	canonical	  0.822	  1.000	1	  0.210	1	19	19p13.2	10444452	10450499	-			P32942	1972	3				ICAM3_HUMAN Intercellular adhesion molecule 3 OS=Homo sapiens GN=ICAM3 PE=1 SV=2 CONCAT=10	Homo sapiens
Q9P2T1	C	canonical	  0.818	  1.000	1	  0.309	1	14	14q12	24701628	24708448	+			Q9P2T1	1973	11				GMPR2_HUMAN GMP reductase 2 OS=Homo sapiens GN=GMPR2 PE=1 SV=1 CONCAT=2	Homo sapiens
Q5JRA6	C	canonical	  0.817	  1.000	1	  0.054	1	1	1p36.33	0	0	 			Q5JRA6	1974	4				MIA3_HUMAN Melanoma inhibitory activity protein 3 OS=Homo sapiens GN=MIA3 PE=1 SV=1 CONCAT=11	Homo sapiens
Q9Y226	C	canonical	  0.816	  1.000	1	  0.280	1	3	3p22.2	38307303	38319806	+			Q9Y226	1975	2				S22AD_HUMAN Solute carrier family 22 member 13 OS=Homo sapiens GN=SLC22A13 PE=2 SV=2 CONCAT=4	Homo sapiens
Q7Z3F1	C	canonical	  0.814	  1.000	1	  0.159	1	2	2q31.1	0	0	 			Q7Z3F1	1976	1				GP155_HUMAN Integral membrane protein GPR155 OS=Homo sapiens GN=GPR155 PE=2 SV=2 CONCAT=1	Homo sapiens
O60241	C	canonical	  0.809	  1.000	2	  0.157	1	1	1p35.2	32192719	32229648	-			O60241	1977	10				BAI2_HUMAN Brain-specific angiogenesis inhibitor 2 OS=Homo sapiens GN=BAI2 PE=2 SV=2 CONCAT=6	Homo sapiens
Q9GZP0	C	canonical	  0.803	  1.000	1	  0.280	1	11	11q22.3	103777917	104035107	-			Q9GZP0	1978	2				PDGFD_HUMAN Platelet-derived growth factor D OS=Homo sapiens GN=PDGFD PE=1 SV=1 CONCAT=10	Homo sapiens
O60462	C	canonical	  0.802	  1.000	1	  0.111	1	2	2q33.3	0	0	 			O60462	1979	8				NRP2_HUMAN Neuropilin-2 OS=Homo sapiens GN=NRP2 PE=1 SV=2 CONCAT=10	Homo sapiens
Q717R9	C	canonical	  0.802	  1.000	1	  0.839	1	2	2p25.1	10196907	10220538	-			Q717R9	1980	1				CYS1_HUMAN Cystin-1 OS=Homo sapiens GN=CYS1 PE=1 SV=1 CONCAT=2	Homo sapiens
P61353	C	canonical	  0.801	  1.000	1	  1.175	1	17	17q21.31	41150451	41154976	+			P61353	1981	2				RL27_HUMAN 60S ribosomal protein L27 OS=Homo sapiens GN=RPL27 PE=1 SV=2 CONCAT=1	Homo sapiens
P42261	C	canonical	  0.801	  1.000	23	  2.702	1	5	5q33.2	152870106	153193429	+			P42261	1982	19				GRIA1_HUMAN Glutamate receptor 1 OS=Homo sapiens GN=GRIA1 PE=1 SV=2 CONCAT=11	Homo sapiens
Q92538	C	canonical	  0.797	  0.998	1	  0.062	1	10	10q24.32	104005289	104142656	+			Q92538	1983	3				GBF1_HUMAN Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1 OS=Homo sapiens GN=GBF1 PE=1 SV=2 CONCAT=2	Homo sapiens
Q5K651	C	canonical	  0.797	  0.999	1	  0.075	1	7	7q21.2	92728829	92747336	-			Q5K651	1984	1				SAMD9_HUMAN Sterile alpha motif domain-containing protein 9 OS=Homo sapiens GN=SAMD9 PE=1 SV=1 CONCAT=5	Homo sapiens
Q05513	C	canonical	  0.797	  1.000	1	  0.218	1	1	1p36.33	1981909	2116834	+			Q05513	1985	10				KPCZ_HUMAN Protein kinase C zeta type OS=Homo sapiens GN=PRKCZ PE=1 SV=4 CONCAT=5	Homo sapiens
P29966	C	canonical	  0.790	  1.000	1	  0.420	1	6	6q21	114178541	114184648	+			P29966	1986	1				MARCS_HUMAN Myristoylated alanine-rich C-kinase substrate OS=Homo sapiens GN=MARCKS PE=1 SV=4 CONCAT=4	Homo sapiens
P16442	C	canonical	  0.789	  1.000	1	  0.267	1	9	9q34.1-q34.2	0	0	 			P16442	1987	2				BGAT_HUMAN Histo-blood group ABO system transferase OS=Homo sapiens GN=ABO PE=1 SV=2 CONCAT=31	Homo sapiens
P10721	C	canonical	  0.784	  1.000	1	  0.113	1	4	4q12	55524085	55606881	+			P10721	1988	4				KIT_HUMAN Mast/stem cell growth factor receptor Kit OS=Homo sapiens GN=KIT PE=1 SV=1 CONCAT=39	Homo sapiens
O00622	C	canonical	  0.783	  1.000	1	  0.218	1	1	1p22.3	86046444	86049645	+			O00622	1989	4				CYR61_HUMAN Protein CYR61 OS=Homo sapiens GN=CYR61 PE=1 SV=1 CONCAT=7	Homo sapiens
P09327	C	canonical	  0.783	  1.000	1	  0.131	1	2	2q35	219283815	219318018	+			P09327	1990	2				VILI_HUMAN Villin-1 OS=Homo sapiens GN=VIL1 PE=1 SV=4 CONCAT=3	Homo sapiens
P53992	C	canonical	  0.782	  0.999	1	  0.125	1	10	10q22.2	75504149	75531919	+			P53992	1991	4				SC24C_HUMAN Protein transport protein Sec24C OS=Homo sapiens GN=SEC24C PE=1 SV=3 CONCAT=3	Homo sapiens
O15054	C	canonical	  0.779	  0.998	140	 10.965	1	17	17p13.1	7743222	7758114	+			O15054	1992	3				KDM6B_HUMAN Lysine-specific demethylase 6B OS=Homo sapiens GN=KDM6B PE=1 SV=4 CONCAT=3	Homo sapiens
Q15831	C	canonical	  0.774	  1.000	3	  0.928	1	19	19p13.3	1205740	1228428	+			Q15831	1993	3				STK11_HUMAN Serine/threonine-protein kinase STK11 OS=Homo sapiens GN=STK11 PE=1 SV=1 CONCAT=54	Homo sapiens
P36897	C	canonical	  0.772	  1.000	1	  0.226	1	9	9q22.33	101867393	101915931	+			P36897	1994	12				TGFR1_HUMAN TGF-beta receptor type-1 OS=Homo sapiens GN=TGFBR1 PE=1 SV=1 CONCAT=30	Homo sapiens
Q13423	C	canonical	  0.770	  0.999	1	  0.117	1	5	5p12	43602825	43707507	+			Q13423	1995	2				NNTM_HUMAN NAD(P) transhydrogenase, mitochondrial OS=Homo sapiens GN=NNT PE=1 SV=3 CONCAT=14	Homo sapiens
P09466	C	canonical	  0.770	  1.000	1	  0.587	1	9	9q34.3	138453623	138458622	+			P09466	1996	11				PAEP_HUMAN Glycodelin OS=Homo sapiens GN=PAEP PE=1 SV=2 CONCAT=9	Homo sapiens
P12268	C	canonical	  0.766	  1.000	1	  0.245	1	3	3p21.31	49061758	49066823	-			P12268	1997	2				IMDH2_HUMAN Inosine-5'-monophosphate dehydrogenase 2 OS=Homo sapiens GN=IMPDH2 PE=1 SV=2 CONCAT=3	Homo sapiens
P41743	C	canonical	  0.766	  1.000	1	  0.245	1	3	3q26.2	169940153	170023769	+			P41743	1998	1				KPCI_HUMAN Protein kinase C iota type OS=Homo sapiens GN=PRKCI PE=1 SV=2 CONCAT=4	Homo sapiens
Q9NR30	C	canonical	  0.765	  0.999	1	  0.143	1	10	10q22.1	70715884	70744829	+			Q9NR30	1999	2				DDX21_HUMAN Nucleolar RNA helicase 2 OS=Homo sapiens GN=DDX21 PE=1 SV=5 CONCAT=3	Homo sapiens
Q99733	C	canonical	  0.764	  1.000	1	  0.346	1	11	11p15.4	2965667	3013607	-			Q99733	2000	14				NP1L4_HUMAN Nucleosome assembly protein 1-like 4 OS=Homo sapiens GN=NAP1L4 PE=1 SV=1 CONCAT=2	Homo sapiens
Q99829	C	canonical	  0.760	  1.000	1	  0.267	1	20	20q11.22	34213968	34252848	-			Q99829	2001	5				CPNE1_HUMAN Copine-1 OS=Homo sapiens GN=CPNE1 PE=1 SV=1 CONCAT=4	Homo sapiens
P0C7P4	C	canonical	  0.758	  1.000	1	  0.392	1	22	22q13.1	0	0	 			P0C7P4	2002	2				UCRIL_HUMAN Putative cytochrome b-c1 complex subunit Rieske-like protein 1 OS=Homo sapiens GN=UQCRFS1P1 PE=5 SV=1 CONCAT=1	Homo sapiens
O43586	C	canonical	  0.754	  1.000	1	  0.245	1	15	15q24.3	77287426	77329673	+			O43586	2003	5				PPIP1_HUMAN Proline-serine-threonine phosphatase-interacting protein 1 OS=Homo sapiens GN=PSTPIP1 PE=1 SV=1 CONCAT=11	Homo sapiens
O43242	C	canonical	  0.753	  1.000	2	  0.346	1	17	17q21.1	38137050	38154213	+			O43242	2004	1				PSMD3_HUMAN 26S proteasome non-ATPase regulatory subunit 3 OS=Homo sapiens GN=PSMD3 PE=1 SV=2 CONCAT=1	Homo sapiens
P22102	C	canonical	  0.750	  1.000	1	  0.113	1	21	21q22.11	34896316	34914420	-			P22102	2005	3				PUR2_HUMAN Trifunctional purine biosynthetic protein adenosine-3 OS=Homo sapiens GN=GART PE=1 SV=1 CONCAT=8	Homo sapiens
Q02241	C	canonical	  0.746	  1.000	1	  0.109	1	15	15q23	69706688	69740756	+			Q02241	2006	7				KIF23_HUMAN Kinesin-like protein KIF23 OS=Homo sapiens GN=KIF23 PE=1 SV=3 CONCAT=2	Homo sapiens
O95757	C	canonical	  0.744	  1.000	1	  0.113	1	4	4q28.1	128703295	128761888	+			O95757	2007	4				HS74L_HUMAN Heat shock 70 kDa protein 4L OS=Homo sapiens GN=HSPA4L PE=1 SV=3 CONCAT=4	Homo sapiens
Q86UX2	C	canonical	  0.744	  0.999	1	  0.117	1	10	10p15.1	0	0	 			Q86UX2	2008	5				ITIH5_HUMAN Inter-alpha-trypsin inhibitor heavy chain H5 OS=Homo sapiens GN=ITIH5 PE=2 SV=2 CONCAT=13	Homo sapiens
P55327	C	canonical	  0.743	  1.000	1	  0.653	1	8	8q21	0	0	 			P55327	2009	11				TPD52_HUMAN Tumor protein D52 OS=Homo sapiens GN=TPD52 PE=1 SV=2 CONCAT=2	Homo sapiens
Q16186	C	canonical	  0.740	  1.000	1	  0.420	1	20	20q13.33	60878061	60883918	+			Q16186	2010	2				ADRM1_HUMAN Proteasomal ubiquitin receptor ADRM1 OS=Homo sapiens GN=ADRM1 PE=1 SV=2 CONCAT=2	Homo sapiens
P54826	C	canonical	  0.735	  1.000	1	  0.346	1	9	9q21.33	89559279	89562104	-			P54826	2011	1				GAS1_HUMAN Growth arrest-specific protein 1 OS=Homo sapiens GN=GAS1 PE=1 SV=2 CONCAT=10	Homo sapiens
O15394	C	canonical	  0.734	  1.000	1	  0.125	1	21	21q21.1	22370633	22915650	+			O15394	2012	4				NCAM2_HUMAN Neural cell adhesion molecule 2 OS=Homo sapiens GN=NCAM2 PE=1 SV=2 CONCAT=8	Homo sapiens
Q92734	C	canonical	  0.725	  1.000	1	  0.452	1	3	3q12.2	100428269	100467810	+			Q92734	2013	3				TFG_HUMAN Protein TFG OS=Homo sapiens GN=TFG PE=1 SV=2 CONCAT=6	Homo sapiens
Q9BW60	C	canonical	  0.722	  1.000	1	  0.587	1	1	1p34.2	43829068	43833689	-			Q9BW60	2014	2				ELOV1_HUMAN Elongation of very long chain fatty acids protein 1 OS=Homo sapiens GN=ELOVL1 PE=1 SV=1 CONCAT=1	Homo sapiens
Q13183	C	canonical	  0.722	  0.999	1	  0.309	1	17	17q11.2	26800311	26824799	+			Q13183	2015	6				S13A2_HUMAN Solute carrier family 13 member 2 OS=Homo sapiens GN=SLC13A2 PE=2 SV=1 CONCAT=8	Homo sapiens
Q16401	C	canonical	  0.720	  1.000	1	  0.210	1	9	9q33.2	123578331	123605262	-			Q16401	2016	3				PSMD5_HUMAN 26S proteasome non-ATPase regulatory subunit 5 OS=Homo sapiens GN=PSMD5 PE=1 SV=3 CONCAT=5	Homo sapiens
P22307	C	canonical	  0.705	  1.000	1	  0.210	1	1	1p32	0	0	 			P22307	2017	8				NLTP_HUMAN Non-specific lipid-transfer protein OS=Homo sapiens GN=SCP2 PE=1 SV=2 CONCAT=2	Homo sapiens
O96013	C	canonical	  0.701	  1.000	1	  0.218	1	19	19q13.2	39616438	39670041	+			O96013	2018	4				PAK4_HUMAN Serine/threonine-protein kinase PAK 4 OS=Homo sapiens GN=PAK4 PE=1 SV=1 CONCAT=3	Homo sapiens
Q92499	C	canonical	  0.700	  0.998	1	  0.143	1	2	2p24.3	15731770	15771225	+			Q92499	2019	2				DDX1_HUMAN ATP-dependent RNA helicase DDX1 OS=Homo sapiens GN=DDX1 PE=1 SV=2 CONCAT=1	Homo sapiens
P20472	C	canonical	  0.699	  1.000	1	  0.734	1	22	22q12.3	37196728	37215523	-			P20472	2020	2				PRVA_HUMAN Parvalbumin alpha OS=Homo sapiens GN=PVALB PE=1 SV=2 CONCAT=2	Homo sapiens
Q8IYI6	C	canonical	  0.690	  0.997	1	  0.134	1	1	1q42.2	231468480	231473578	-			Q8IYI6	2021	2				EXOC8_HUMAN Exocyst complex component 8 OS=Homo sapiens GN=EXOC8 PE=1 SV=2 CONCAT=1	Homo sapiens
Q13200	C	canonical	  0.689	  1.000	1	  0.113	1	3	3q27.1	184016497	184026842	+			Q13200	2022	6				PSMD2_HUMAN 26S proteasome non-ATPase regulatory subunit 2 OS=Homo sapiens GN=PSMD2 PE=1 SV=3 CONCAT=4	Homo sapiens
Q56VL3	C	canonical	  0.682	  1.000	1	  0.534	1	4	4p11	48887405	48908805	-			Q56VL3	2023	1				OCAD2_HUMAN OCIA domain-containing protein 2 OS=Homo sapiens GN=OCIAD2 PE=1 SV=1 CONCAT=2	Homo sapiens
Q9NQE9	C	canonical	  0.682	  1.000	1	  0.653	1	6	6q22.32	126277927	126301387	+			Q9NQE9	2024	1				HINT3_HUMAN Histidine triad nucleotide-binding protein 3 OS=Homo sapiens GN=HINT3 PE=1 SV=1 CONCAT=4	Homo sapiens
P50990	C	canonical	  0.678	  0.999	1	  0.155	1	21	21q21.3	30428645	30446118	-			P50990	2026	4				TCPQ_HUMAN T-complex protein 1 subunit theta OS=Homo sapiens GN=CCT8 PE=1 SV=4 CONCAT=5	Homo sapiens
O43852	C	canonical	  0.675	  1.000	1	  0.367	1	7	7q32	0	0	 			O43852	2027	9				CALU_HUMAN Calumenin OS=Homo sapiens GN=CALU PE=1 SV=2 CONCAT=8	Homo sapiens
Q02543	C	canonical	  0.673	  1.000	1	  0.653	1	19	19p13.11	17970685	17974125	+			Q02543	2028	7				RL18A_HUMAN 60S ribosomal protein L18a OS=Homo sapiens GN=RPL18A PE=1 SV=2 CONCAT=1	Homo sapiens
Q9Y2V2	C	canonical	  0.665	  1.000	1	  0.734	1	16	16p13.2	8948770	8962866	-			Q9Y2V2	2029	7				CHSP1_HUMAN Calcium-regulated heat stable protein 1 OS=Homo sapiens GN=CARHSP1 PE=1 SV=2 CONCAT=2	Homo sapiens
Q4LDE5	C	canonical	  0.663	  0.913	1	  0.036	1	9	9q32	0	0	 			Q4LDE5	2030	3				SVEP1_HUMAN Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 OS=Homo sapiens GN=SVEP1 PE=1 SV=3 CONCAT=25	Homo sapiens
P35318	C	canonical	  0.658	  1.000	1	  0.534	1	11	11p15.4	10326227	10328944	+			P35318	2031	4				ADML_HUMAN ADM OS=Homo sapiens GN=ADM PE=1 SV=1 CONCAT=17	Homo sapiens
O00264	C	canonical	  0.650	  1.000	1	  0.653	1	X	Xq24	118370216	118378429	+			O00264	2032	1				PGRC1_HUMAN Membrane-associated progesterone receptor component 1 OS=Homo sapiens GN=PGRMC1 PE=1 SV=3 CONCAT=2	Homo sapiens
O43324	C	canonical	  0.643	  1.000	1	  0.490	1	6	6p24.3	8079628	8102811	-			O43324	2033	4				MCA3_HUMAN Eukaryotic translation elongation factor 1 epsilon-1 OS=Homo sapiens GN=EEF1E1 PE=1 SV=1 CONCAT=2	Homo sapiens
Q49MG5	C	canonical	  0.641	  0.997	1	  0.178	1	4	4q32.1	156263810	156298122	-			Q49MG5	2034	4				MAP9_HUMAN Microtubule-associated protein 9 OS=Homo sapiens GN=MAP9 PE=1 SV=3 CONCAT=6	Homo sapiens
Q7Z6L0	C	canonical	  0.640	  0.999	1	  0.392	1	16	16p11.2	29823564	29827201	+			Q7Z6L0	2035	3				PRRT2_HUMAN Proline-rich transmembrane protein 2 OS=Homo sapiens GN=PRRT2 PE=1 SV=1 CONCAT=15	Homo sapiens
Q5VYK3	C	canonical	  0.639	  0.980	1	  0.061	1	9	9q31.3	114122972	114246637	-			Q5VYK3	2036	4				ECM29_HUMAN Proteasome-associated protein ECM29 homolog OS=Homo sapiens GN=ECM29 PE=1 SV=2 CONCAT=3	Homo sapiens
Q9UEW8	C	canonical	  0.635	  0.996	1	  0.245	1	2	2q24.3	168810530	169104651	-			Q9UEW8	2037	2				STK39_HUMAN STE20/SPS1-related proline-alanine-rich protein kinase OS=Homo sapiens GN=STK39 PE=1 SV=3 CONCAT=1	Homo sapiens
Q9P1Z9	C	canonical	  0.625	  0.988	64	  4.131	1	9	9q22.33	100000779	100139569	+			Q9P1Z9	2039	7				CC180_HUMAN Coiled-coil domain-containing protein 180 OS=Homo sapiens GN=CCDC180 PE=2 SV=2 CONCAT=9	Homo sapiens
O60701	C	canonical	  0.624	  0.997	1	  0.218	1	4	4p14	39500375	39529238	-			O60701	2040	3				UGDH_HUMAN UDP-glucose 6-dehydrogenase OS=Homo sapiens GN=UGDH PE=1 SV=1 CONCAT=1	Homo sapiens
P62633	C	canonical	  0.623	  0.999	3	  1.356	1	3	3q13.3-q24	0	0	 			P62633	2041	8				CNBP_HUMAN Cellular nucleic acid-binding protein OS=Homo sapiens GN=CNBP PE=1 SV=1 CONCAT=2	Homo sapiens
Q86T26	C	canonical	  0.620	  0.997	1	  0.309	1	4	4q13.2	69092371	69111438	-			Q86T26	2042	1				TM11B_HUMAN Transmembrane protease serine 11B OS=Homo sapiens GN=TMPRSS11B PE=2 SV=3 CONCAT=4	Homo sapiens
Q16620	C	canonical	  0.612	  0.995	1	  0.155	1	9	9q21.33	87284693	87637409	+			Q16620	2043	6				NTRK2_HUMAN BDNF/NT-3 growth factors receptor OS=Homo sapiens GN=NTRK2 PE=1 SV=1 CONCAT=14	Homo sapiens
Q6UY14	C	canonical	  0.607	  0.984	1	  0.100	1	1	1q21.3	150521898	150533408	+			Q6UY14	2044	4				ATL4_HUMAN ADAMTS-like protein 4 OS=Homo sapiens GN=ADAMTSL4 PE=1 SV=2 CONCAT=8	Homo sapiens
Q9UBP0	C	canonical	  0.605	  0.994	1	  0.151	1	2	2p22.3	32288776	32382706	+			Q9UBP0	2045	4				SPAST_HUMAN Spastin OS=Homo sapiens GN=SPAST PE=1 SV=1 CONCAT=91	Homo sapiens
Q86VR7	C	canonical	  0.600	  0.982	1	  0.134	1	19	19q13.41	51835072	51845378	-			Q86VR7	2046	2				VS10L_HUMAN V-set and immunoglobulin domain-containing protein 10-like OS=Homo sapiens GN=VSIG10L PE=2 SV=2 CONCAT=11	Homo sapiens
O14732	C	canonical	  0.599	  1.000	1	  0.420	1	18	18p11.21	11981427	12030876	+			O14732	2047	5				IMPA2_HUMAN Inositol monophosphatase 2 OS=Homo sapiens GN=IMPA2 PE=1 SV=1 CONCAT=2	Homo sapiens
Q13563	C	canonical	  0.599	  0.994	1	  0.134	1	4	4q22.1	88928820	88998929	+			Q13563	2048	5				PKD2_HUMAN Polycystin-2 OS=Homo sapiens GN=PKD2 PE=1 SV=3 CONCAT=22	Homo sapiens
Q9HD45	C	canonical	  0.595	  0.998	1	  0.235	1	10	10q24.1	98277866	98346809	-			Q9HD45	2049	3				TM9S3_HUMAN Transmembrane 9 superfamily member 3 OS=Homo sapiens GN=TM9SF3 PE=1 SV=2 CONCAT=6	Homo sapiens
Q9Y2E4	C	canonical	  0.593	  0.996	1	  0.075	1	10	10p15.3	320130	735606	-			Q9Y2E4	2050	2				DIP2C_HUMAN Disco-interacting protein 2 homolog C OS=Homo sapiens GN=DIP2C PE=2 SV=2 CONCAT=4	Homo sapiens
P56385	C	canonical	  0.592	  1.000	1	  1.469	1	4	4p16.3	666225	668127	-			P56385	2051	2				ATP5I_HUMAN ATP synthase subunit e, mitochondrial OS=Homo sapiens GN=ATP5I PE=1 SV=2 CONCAT=2	Homo sapiens
Q15102	C	canonical	  0.592	  0.999	1	  0.392	1	19	19q13.2	42801185	42806723	-			Q15102	2052	2				PA1B3_HUMAN Platelet-activating factor acetylhydrolase IB subunit gamma OS=Homo sapiens GN=PAFAH1B3 PE=1 SV=1 CONCAT=3	Homo sapiens
