NX_A0A075B6J9	ENSP00000374845
NX_Q9NS87	ENSP00000486004
NX_Q9NS87	ENSP00000486282
NX_Q9NS87	ENSP00000486350
NX_Q9NS87	ENSP00000486999
NX_Q9NS87	ENSP00000487255
NX_Q9NS91	ENSP00000393783
NX_Q9NS91	ENSP00000397852
NX_Q9NS91	ENSP00000399620
NX_Q9NS91	ENSP00000402049
NX_Q9NS91	ENSP00000412054
NX_Q9NS91	ENSP00000412261
NX_Q9NS93	ENSP00000438848
NX_Q9NS93	ENSP00000439318
NX_Q9NS93	ENSP00000439987
NX_Q9NS93	ENSP00000440146
NX_Q9NS93	ENSP00000440262
NX_Q9NS93	ENSP00000440323
NX_Q9NS93	ENSP00000440736
NX_Q9NS93	ENSP00000441027
NX_Q9NS93	ENSP00000441924
NX_Q9NS93	ENSP00000442617
NX_Q9NS93	ENSP00000444362
NX_Q9NS93	ENSP00000444632
NX_Q9NS93	ENSP00000445156
NX_Q9NS93	ENSP00000445756
NX_Q9NS98	ENSP00000419181
NX_Q9NS98	ENSP00000420291
NX_Q9NSA0	ENSP00000366804
NX_Q9NSA0	ENSP00000394043
NX_Q9NSA0	ENSP00000413508
NX_Q9NSA2	ENSP00000413989
NX_Q9NSB8	ENSP00000452870
NX_Q9NSB8	ENSP00000454125
NX_Q9NSC2	ENSP00000455582
NX_Q9NSC2	ENSP00000456777
NX_Q9NSC5	ENSP00000469800
NX_Q9NSC5	ENSP00000470659
NX_Q9NSC5	ENSP00000472800
NX_Q9NSC5	ENSP00000472815
NX_Q9NSC7	ENSP00000351991
NX_Q9NSC7	ENSP00000465092
NX_Q9NSC7	ENSP00000465116
NX_Q9NSC7	ENSP00000466230
NX_Q9NSC7	ENSP00000466436
NX_Q9NSC7	ENSP00000468784
NX_Q9NSD4	ENSP00000359271
NX_Q9NSD5	ENSP00000437386
NX_Q9NSD5	ENSP00000443466
NX_Q9NSD5	ENSP00000444606
NX_Q9NSD7	ENSP00000480733
NX_Q9NSG2	ENSP00000489730
NX_Q9NSG2	ENSP00000490194
NX_Q9NSG2	ENSP00000490333
NX_Q9NSG2	ENSP00000490772
NX_Q9NSI2	ENSP00000404964
NX_Q9NSI6	ENSP00000389882
NX_Q9NSI6	ENSP00000390684
NX_Q9NSI6	ENSP00000391014
NX_Q9NSI6	ENSP00000393702
NX_Q9NSI6	ENSP00000395575
NX_Q9NSI6	ENSP00000398900
NX_Q9NSI6	ENSP00000415066
NX_Q9NSI8	ENSP00000480850
NX_Q9NSK0	ENSP00000417620
NX_Q9NSK0	ENSP00000417652
NX_Q9NSK0	ENSP00000418546
NX_Q9NSK0	ENSP00000419102
NX_Q9NSK0	ENSP00000419634
NX_Q9NSK0	ENSP00000419784
NX_Q9NSK0	ENSP00000420144
NX_Q9NSK7	ENSP00000345497
NX_Q9NSK7	ENSP00000467516
NX_Q9NSN8	ENSP00000428558
NX_Q9NSN8	ENSP00000429363
NX_Q9NSN8	ENSP00000430748
NX_Q9NSP4	ENSP00000384132
NX_Q9NSP4	ENSP00000384731
NX_Q9NSP4	ENSP00000384814
NX_Q9NST1	ENSP00000384668
NX_Q9NSU2	ENSP00000411331
NX_Q9NSU2	ENSP00000412404
NX_Q9NSY0	ENSP00000431280
NX_Q9NSY0	ENSP00000432374
NX_Q9NSY1	ENSP00000373662
NX_Q9NSY1	ENSP00000424668
NX_Q9NSY1	ENSP00000487317
NX_Q9NSY2	ENSP00000453368
NX_Q9NT62	ENSP00000420259
NX_Q9NT62	ENSP00000420378
NX_Q9NT68	ENSP00000427874
NX_Q9NT68	ENSP00000428964
NX_Q9NT99	ENSP00000472528
NX_Q9NTG7	ENSP00000432857
NX_Q9NTG7	ENSP00000432937
NX_Q9NTG7	ENSP00000433077
NX_Q9NTG7	ENSP00000433132
NX_Q9NTG7	ENSP00000434747
NX_Q9NTG7	ENSP00000435014
NX_Q9NTG7	ENSP00000435505
NX_Q9NTG7	ENSP00000436085
NX_Q9NTG7	ENSP00000437179
NX_Q9NTI2	ENSP00000255283
NX_Q9NTI2	ENSP00000281620
NX_Q9NTI5	ENSP00000407005
NX_Q9NTI7	ENSP00000436075
NX_Q9NTI7	ENSP00000437205
NX_Q9NTJ3	ENSP00000417612
NX_Q9NTJ3	ENSP00000417964
NX_Q9NTJ3	ENSP00000417999
NX_Q9NTJ3	ENSP00000418434
NX_Q9NTJ3	ENSP00000418820
NX_Q9NTJ3	ENSP00000419247
NX_Q9NTJ3	ENSP00000419360
NX_Q9NTJ3	ENSP00000420121
NX_Q9NTJ3	ENSP00000420644
NX_Q9NTJ3	ENSP00000420817
NX_Q9NTJ4	ENSP00000390738
NX_Q9NTJ4	ENSP00000454406
NX_Q9NTJ4	ENSP00000455788
NX_Q9NTJ4	ENSP00000455803
NX_Q9NTJ4	ENSP00000456257
NX_Q9NTJ4	ENSP00000456419
NX_Q9NTJ4	ENSP00000456667
NX_Q9NTJ4	ENSP00000456914
NX_Q9NTJ4	ENSP00000457833
NX_Q9NTJ4	ENSP00000479988
NX_Q9NTJ5	ENSP00000389975
NX_Q9NTJ5	ENSP00000396387
NX_Q9NTJ5	ENSP00000411966
NX_Q9NTJ5	ENSP00000412883
NX_Q9NTK1	ENSP00000414494
NX_Q9NTK5	ENSP00000404864
NX_Q9NTK5	ENSP00000414568
NX_Q9NTM9	ENSP00000359503
NX_Q9NTM9	ENSP00000433900
NX_Q9NTN9	ENSP00000428896
NX_Q9NTN9	ENSP00000429888
NX_Q9NTN9	ENSP00000430103
NX_Q9NTN9	ENSP00000479499
NX_Q9NTU4	ENSP00000443917
NX_Q9NTW7	ENSP00000379303
NX_Q9NTW7	ENSP00000379312
NX_Q9NTW7	ENSP00000403424
NX_Q9NTX5	ENSP00000357278
NX_Q9NTX5	ENSP00000396096
NX_Q9NTX5	ENSP00000399233
NX_Q9NTX5	ENSP00000420711
NX_Q9NTX5	ENSP00000432265
NX_Q9NTX5	ENSP00000433015
NX_Q9NTX5	ENSP00000433874
NX_Q9NTX5	ENSP00000434143
NX_Q9NTX5	ENSP00000435068
NX_Q9NTX5	ENSP00000435502
NX_Q9NTX5	ENSP00000436703
NX_Q9NTX7	ENSP00000476424
NX_Q9NTX7	ENSP00000476867
NX_Q9NTX7	ENSP00000476888
NX_Q9NTX7	ENSP00000477019
NX_Q9NTX7	ENSP00000477204
NX_Q9NTX7	ENSP00000477440
NX_Q9NTX9	ENSP00000414543
NX_Q9NTZ6	ENSP00000392642
NX_Q9NTZ6	ENSP00000411036
NX_Q9NTZ6	ENSP00000411692
NX_Q9NU22	ENSP00000409664
NX_Q9NU22	ENSP00000469327
NX_Q9NU23	ENSP00000427859
NX_Q9NU23	ENSP00000428207
NX_Q9NU23	ENSP00000430316
NX_Q9NU23	ENSP00000486073
NX_Q9NU53	ENSP00000407343
NX_Q9NU63	ENSP00000373124
NX_Q9NU63	ENSP00000394222
NX_Q9NU63	ENSP00000396462
NX_Q9NU63	ENSP00000398086
NX_Q9NU63	ENSP00000409118
NX_Q9NU63	ENSP00000412932
NX_Q9NU63	ENSP00000446541
NX_Q9NU63	ENSP00000446798
NX_Q9NU63	ENSP00000447492
NX_Q9NU63	ENSP00000447495
NX_Q9NU63	ENSP00000447698
NX_Q9NU63	ENSP00000448351
NX_Q9NU63	ENSP00000448634
NX_Q9NU63	ENSP00000449230
NX_Q9NU63	ENSP00000449407
NX_Q9NU63	ENSP00000449556
NX_Q9NU63	ENSP00000450279
NX_Q9NU63	ENSP00000450397
NX_Q9NUA8	ENSP00000363782
NX_Q9NUA8	ENSP00000383098
NX_Q9NUB1	ENSP00000365916
NX_Q9NUC0	ENSP00000486369
NX_Q9NUD5	ENSP00000484056
NX_Q9NUD7	ENSP00000371806
NX_Q9NUD7	ENSP00000383128
NX_Q9NUD9	ENSP00000388425
NX_Q9NUD9	ENSP00000399067
NX_Q9NUD9	ENSP00000406080
NX_Q9NUD9	ENSP00000436884
NX_Q9NUE0	ENSP00000435510
NX_Q9NUE0	ENSP00000436203
NX_Q9NUG4	ENSP00000392448
NX_Q9NUH8	ENSP00000417095
NX_Q9NUH8	ENSP00000417416
NX_Q9NUH8	ENSP00000418334
NX_Q9NUH8	ENSP00000418730
NX_Q9NUH8	ENSP00000418927
NX_Q9NUH8	ENSP00000419156
NX_Q9NUH8	ENSP00000419208
NX_Q9NUH8	ENSP00000419731
NX_Q9NUH8	ENSP00000419806
NX_Q9NUH8	ENSP00000420172
NX_Q9NUH8	ENSP00000420580
NX_Q9NUH8	ENSP00000420658
NX_Q9NUH8	ENSP00000478448
NX_Q9NUI1	ENSP00000393382
NX_Q9NUI1	ENSP00000395913
NX_Q9NUI1	ENSP00000400374
NX_Q9NUI1	ENSP00000402180
NX_Q9NUI1	ENSP00000481547
NX_Q9NUI1	ENSP00000486613
NX_Q9NUI1	ENSP00000486679
NX_Q9NUI1	ENSP00000487756
NX_Q9NUI1	ENSP00000487776
NX_Q9NUI1	ENSP00000487820
NX_Q9NUI1	ENSP00000487947
NX_Q9NUI1	ENSP00000487969
NX_Q9NUI1	ENSP00000488142
NX_Q9NUI1	ENSP00000488501
NX_Q9NUI1	ENSP00000488619
NX_Q9NUI1	ENSP00000488728
NX_Q9NUI1	ENSP00000488732
NX_Q9NUI1	ENSP00000488824
NX_Q9NUI1	ENSP00000488844
NX_Q9NUI1	ENSP00000488859
NX_Q9NUJ3	ENSP00000431200
NX_Q9NUJ3	ENSP00000435667
NX_Q9NUJ3	ENSP00000435870
NX_Q9NUJ3	ENSP00000436428
NX_Q9NUJ3	ENSP00000436471
NX_Q9NUJ3	ENSP00000473628
NX_Q9NUJ7	ENSP00000394848
NX_Q9NUJ7	ENSP00000399510
NX_Q9NUJ7	ENSP00000400904
NX_Q9NUJ7	ENSP00000405307
NX_Q9NUJ7	ENSP00000408558
NX_Q9NUJ7	ENSP00000412018
NX_Q9NUJ7	ENSP00000414181
NX_Q9NUK0	ENSP00000359894
NX_Q9NUK0	ENSP00000402128
NX_Q9NUK0	ENSP00000406014
NX_Q9NUK0	ENSP00000412065
NX_Q9NUL3	ENSP00000428284
NX_Q9NUL3	ENSP00000428476
NX_Q9NUL3	ENSP00000428664
NX_Q9NUL3	ENSP00000428681
NX_Q9NUL3	ENSP00000428737
NX_Q9NUL3	ENSP00000428829
NX_Q9NUL3	ENSP00000429005
NX_Q9NUL3	ENSP00000430511
NX_Q9NUL5	ENSP00000466217
NX_Q9NUL5	ENSP00000466550
NX_Q9NUL5	ENSP00000466633
NX_Q9NUL5	ENSP00000467167
NX_Q9NUM3	ENSP00000468864
NX_Q9NUM3	ENSP00000486416
NX_Q9NUM4	ENSP00000391016
NX_Q9NUM4	ENSP00000391985
NX_Q9NUM4	ENSP00000401302
NX_Q9NUN7	ENSP00000278544
NX_Q9NUN7	ENSP00000431149
NX_Q9NUN7	ENSP00000431504
NX_Q9NUN7	ENSP00000432109
NX_Q9NUN7	ENSP00000433368
NX_Q9NUN7	ENSP00000435048
NX_Q9NUN7	ENSP00000435733
NX_Q9NUN7	ENSP00000436252
NX_Q9NUP7	ENSP00000359158
NX_Q9NUP7	ENSP00000359162
NX_Q9NUP9	ENSP00000435353
NX_Q9NUQ2	ENSP00000428152
NX_Q9NUQ2	ENSP00000430016
NX_Q9NUQ2	ENSP00000430751
NX_Q9NUQ6	ENSP00000386391
NX_Q9NUQ6	ENSP00000386600
NX_Q9NUQ6	ENSP00000389908
NX_Q9NUQ6	ENSP00000390506
NX_Q9NUQ6	ENSP00000396109
NX_Q9NUQ6	ENSP00000398198
NX_Q9NUQ6	ENSP00000402559
NX_Q9NUQ6	ENSP00000405506
NX_Q9NUQ6	ENSP00000405751
NX_Q9NUQ6	ENSP00000406728
NX_Q9NUQ6	ENSP00000411294
NX_Q9NUQ6	ENSP00000413142
NX_Q9NUQ6	ENSP00000413648
NX_Q9NUQ7	ENSP00000421133
NX_Q9NUQ7	ENSP00000423108
NX_Q9NUQ7	ENSP00000423599
NX_Q9NUQ7	ENSP00000423657
NX_Q9NUQ7	ENSP00000424419
NX_Q9NUQ7	ENSP00000425855
NX_Q9NUQ8	ENSP00000415704
NX_Q9NUQ9	ENSP00000427994
NX_Q9NUQ9	ENSP00000429051
NX_Q9NUQ9	ENSP00000429074
NX_Q9NUQ9	ENSP00000429659
NX_Q9NUQ9	ENSP00000429860
NX_Q9NUQ9	ENSP00000430127
NX_Q9NUQ9	ENSP00000430412
NX_Q9NUQ9	ENSP00000430434
NX_Q9NUQ9	ENSP00000430694
NX_Q9NUQ9	ENSP00000430806
NX_Q9NUQ9	ENSP00000483964
NX_Q9NUR3	ENSP00000400552
NX_Q9NUS5	ENSP00000368892
NX_Q9NUS5	ENSP00000405487
NX_Q9NUT2	ENSP00000417563
NX_Q9NUT2	ENSP00000418316
NX_Q9NUT2	ENSP00000418970
NX_Q9NUT2	ENSP00000419558
NX_Q9NUT2	ENSP00000419891
NX_Q9NUT2	ENSP00000420162
NX_Q9NUT2	ENSP00000420216
NX_Q9NUT2	ENSP00000420631
NX_Q9NUU7	ENSP00000410243
NX_Q9NUU7	ENSP00000455134
NX_Q9NUU7	ENSP00000455152
NX_Q9NUU7	ENSP00000456765
NX_Q9NUU7	ENSP00000457103
NX_Q9NUU7	ENSP00000464207
NX_Q9NUV7	ENSP00000389749
NX_Q9NUV7	ENSP00000409125
NX_Q9NUV7	ENSP00000409760
NX_Q9NUV9	ENSP00000418615
NX_Q9NUV9	ENSP00000419545
NX_Q9NUW8	ENSP00000377098
NX_Q9NUW8	ENSP00000444587
NX_Q9NUW8	ENSP00000450628
NX_Q9NUW8	ENSP00000450708
NX_Q9NUW8	ENSP00000450795
NX_Q9NUW8	ENSP00000450872
NX_Q9NUW8	ENSP00000451358
NX_Q9NUW8	ENSP00000451767
NX_Q9NUW8	ENSP00000452042
NX_Q9NUW8	ENSP00000452183
NX_Q9NUW8	ENSP00000452279
NX_Q9NUW8	ENSP00000452333
NX_Q9NUX5	ENSP00000377002
NX_Q9NUX5	ENSP00000388921
NX_Q9NUX5	ENSP00000397632
NX_Q9NUX5	ENSP00000403088
NX_Q9NUX5	ENSP00000416820
NX_Q9NUX5	ENSP00000476290
NX_Q9NUX5	ENSP00000476371
NX_Q9NUX5	ENSP00000476506
NX_Q9NUX5	ENSP00000476673
NX_Q9NUX5	ENSP00000476981
NX_Q9NUX5	ENSP00000477258
NX_Q9NUX5	ENSP00000477320
NX_Q9NUY8	ENSP00000417487
NX_Q9NUY8	ENSP00000418059
NX_Q9NUY8	ENSP00000418714
NX_Q9NUZ1	ENSP00000387832
NX_Q9NUZ1	ENSP00000393823
NX_Q9NUZ1	ENSP00000394701
NX_Q9NUZ1	ENSP00000406774
NX_Q9NUZ1	ENSP00000409500
NX_Q9NV06	ENSP00000430411
NX_Q9NV06	ENSP00000430883
NX_Q9NV06	ENSP00000484168
NX_Q9NV23	ENSP00000367470
NX_Q9NV23	ENSP00000399290
NX_Q9NV23	ENSP00000399449
NX_Q9NV23	ENSP00000399663
NX_Q9NV29	ENSP00000459290
NX_Q9NV58	ENSP00000397305
NX_Q9NV58	ENSP00000429161
NX_Q9NV58	ENSP00000429549
NX_Q9NV58	ENSP00000429841
NX_Q9NV58	ENSP00000430553
NX_Q9NV58	ENSP00000431077
NX_Q9NV64	ENSP00000417233
NX_Q9NV64	ENSP00000418796
NX_Q9NV64	ENSP00000419068
NX_Q9NV64	ENSP00000419405
NX_Q9NV64	ENSP00000419641
NX_Q9NV64	ENSP00000420432
NX_Q9NV66	ENSP00000398897
NX_Q9NV66	ENSP00000478959
NX_Q9NV72	ENSP00000471080
NX_Q9NV72	ENSP00000472955
NX_Q9NV79	ENSP00000299468
NX_Q9NV79	ENSP00000476726
NX_Q9NV79	ENSP00000476878
NX_Q9NV79	ENSP00000477110
NX_Q9NV79	ENSP00000477240
NX_Q9NV79	ENSP00000477252
NX_Q9NV79	ENSP00000477398
NX_Q9NV79	ENSP00000478638
NX_Q9NV79	ENSP00000485733
NX_Q9NV79	ENSP00000486003
NX_Q9NV79	ENSP00000486313
NX_Q9NV79	ENSP00000486493
NX_Q9NV79	ENSP00000486510
NX_Q9NV79	ENSP00000486648
NX_Q9NV79	ENSP00000487463
NX_Q9NV88	ENSP00000427789
NX_Q9NV88	ENSP00000427952
NX_Q9NV88	ENSP00000428135
NX_Q9NV88	ENSP00000429188
NX_Q9NV88	ENSP00000429539
NX_Q9NV88	ENSP00000429691
NX_Q9NV88	ENSP00000430067
NX_Q9NV88	ENSP00000430083
NX_Q9NV92	ENSP00000419200
NX_Q9NV92	ENSP00000419776
NX_Q9NV92	ENSP00000480881
NX_Q9NV96	ENSP00000430270
NX_Q9NVA1	ENSP00000352161
NX_Q9NVA1	ENSP00000363515
NX_Q9NVA1	ENSP00000380685
NX_Q9NVA1	ENSP00000380686
NX_Q9NVA1	ENSP00000380688
NX_Q9NVA1	ENSP00000390334
NX_Q9NVA1	ENSP00000398531
NX_Q9NVA1	ENSP00000399713
NX_Q9NVA1	ENSP00000411024
NX_Q9NVA1	ENSP00000416246
NX_Q9NVA1	ENSP00000420584
NX_Q9NVA2	ENSP00000420839
NX_Q9NVA2	ENSP00000422047
NX_Q9NVA2	ENSP00000423103
NX_Q9NVA2	ENSP00000424122
NX_Q9NVA2	ENSP00000424925
NX_Q9NVA2	ENSP00000425262
NX_Q9NVA2	ENSP00000426344
NX_Q9NVA4	ENSP00000421159
NX_Q9NVA4	ENSP00000425940
NX_Q9NVC3	ENSP00000454325
NX_Q9NVC3	ENSP00000454734
NX_Q9NVC3	ENSP00000455119
NX_Q9NVC3	ENSP00000455362
NX_Q9NVC3	ENSP00000455490
NX_Q9NVC3	ENSP00000456464
NX_Q9NVC3	ENSP00000457462
NX_Q9NVC3	ENSP00000457988
NX_Q9NVC6	ENSP00000431524
NX_Q9NVC6	ENSP00000433090
NX_Q9NVC6	ENSP00000433626
NX_Q9NVD3	ENSP00000382152
NX_Q9NVD3	ENSP00000382156
NX_Q9NVD3	ENSP00000392463
NX_Q9NVD3	ENSP00000394822
NX_Q9NVD3	ENSP00000396837
NX_Q9NVD3	ENSP00000399998
NX_Q9NVD3	ENSP00000413318
NX_Q9NVD7	ENSP00000435860
NX_Q9NVE5	ENSP00000388121
NX_Q9NVE5	ENSP00000394133
NX_Q9NVE5	ENSP00000394154
NX_Q9NVE5	ENSP00000407696
NX_Q9NVE5	ENSP00000408853
NX_Q9NVE7	ENSP00000421433
NX_Q9NVE7	ENSP00000423920
NX_Q9NVE7	ENSP00000425668
NX_Q9NVE7	ENSP00000425674
NX_Q9NVE7	ENSP00000425932
NX_Q9NVE7	ENSP00000425977
NX_Q9NVE7	ENSP00000478189
NX_Q9NVE7	ENSP00000486126
NX_Q9NVE7	ENSP00000486272
NX_Q9NVE7	ENSP00000486414
NX_Q9NVE7	ENSP00000486638
NX_Q9NVE7	ENSP00000487314
NX_Q9NVE7	ENSP00000487332
NX_Q9NVF7	ENSP00000430632
NX_Q9NVF9	ENSP00000356165
NX_Q9NVF9	ENSP00000394618
NX_Q9NVF9	ENSP00000398091
NX_Q9NVF9	ENSP00000405497
NX_Q9NVF9	ENSP00000406241
NX_Q9NVF9	ENSP00000410580
NX_Q9NVH0	ENSP00000409089
NX_Q9NVH1	ENSP00000410194
NX_Q9NVH1	ENSP00000415871
NX_Q9NVH2	ENSP00000481102
NX_Q9NVH2	ENSP00000481687
NX_Q9NVH2	ENSP00000483346
NX_Q9NVH2	ENSP00000484371
NX_Q9NVI1	ENSP00000413249
NX_Q9NVI1	ENSP00000454371
NX_Q9NVI1	ENSP00000454669
NX_Q9NVI1	ENSP00000455189
NX_Q9NVI1	ENSP00000455735
NX_Q9NVI1	ENSP00000456552
NX_Q9NVI1	ENSP00000457029
NX_Q9NVI7	ENSP00000383631
NX_Q9NVJ2	ENSP00000400831
NX_Q9NVJ2	ENSP00000405196
NX_Q9NVK5	ENSP00000441144
NX_Q9NVL1	ENSP00000423511
NX_Q9NVL1	ENSP00000432416
NX_Q9NVL1	ENSP00000436598
NX_Q9NVL8	ENSP00000392368
NX_Q9NVL8	ENSP00000431623
NX_Q9NVL8	ENSP00000431919
NX_Q9NVL8	ENSP00000434003
NX_Q9NVL8	ENSP00000436475
NX_Q9NVL8	ENSP00000436517
NX_Q9NVL8	ENSP00000436589
NX_Q9NVL8	ENSP00000436784
NX_Q9NVM4	ENSP00000454776
NX_Q9NVM4	ENSP00000454980
NX_Q9NVM4	ENSP00000455538
NX_Q9NVM4	ENSP00000455705
NX_Q9NVM4	ENSP00000456190
NX_Q9NVM4	ENSP00000456364
NX_Q9NVM4	ENSP00000456848
NX_Q9NVM4	ENSP00000457381
NX_Q9NVM6	ENSP00000452716
NX_Q9NVM6	ENSP00000453298
NX_Q9NVM6	ENSP00000453354
NX_Q9NVM6	ENSP00000454082
NX_Q9NVM6	ENSP00000473912
NX_Q9NVM6	ENSP00000485700
NX_Q9NVM9	ENSP00000443066
NX_Q9NVM9	ENSP00000445645
NX_Q9NVM9	ENSP00000446183
NX_Q9NVM9	ENSP00000448467
NX_Q9NVM9	ENSP00000448985
NX_Q9NVN3	ENSP00000376582
NX_Q9NVN3	ENSP00000447701
NX_Q9NVN3	ENSP00000447801
NX_Q9NVN3	ENSP00000448743
NX_Q9NVN3	ENSP00000450396
NX_Q9NVN3	ENSP00000464118
NX_Q9NVP1	ENSP00000415604
NX_Q9NVP2	ENSP00000464802
NX_Q9NVP2	ENSP00000466257
NX_Q9NVP2	ENSP00000466409
NX_Q9NVP2	ENSP00000468513
NX_Q9NVP4	ENSP00000328866
NX_Q9NVP4	ENSP00000349774
NX_Q9NVP4	ENSP00000477872
NX_Q9NVP4	ENSP00000479439
NX_Q9NVP4	ENSP00000484666
NX_Q9NVQ4	ENSP00000420543
NX_Q9NVR2	ENSP00000428107
NX_Q9NVR2	ENSP00000428300
NX_Q9NVR2	ENSP00000428608
NX_Q9NVR2	ENSP00000428671
NX_Q9NVR2	ENSP00000429011
NX_Q9NVR2	ENSP00000429117
NX_Q9NVR2	ENSP00000429534
NX_Q9NVR2	ENSP00000430446
NX_Q9NVR2	ENSP00000430704
NX_Q9NVR2	ENSP00000430877
NX_Q9NVR7	ENSP00000391109
NX_Q9NVR7	ENSP00000407506
NX_Q9NVS2	ENSP00000398679
NX_Q9NVS9	ENSP00000462345
NX_Q9NVS9	ENSP00000463520
NX_Q9NVS9	ENSP00000463919
NX_Q9NVS9	ENSP00000463972
NX_Q9NVT9	ENSP00000429191
NX_Q9NVT9	ENSP00000429715
NX_Q9NVU0	ENSP00000454225
NX_Q9NVU0	ENSP00000454507
NX_Q9NVU0	ENSP00000454875
NX_Q9NVU0	ENSP00000456454
NX_Q9NVU0	ENSP00000456526
NX_Q9NVU0	ENSP00000456718
NX_Q9NVU0	ENSP00000456771
NX_Q9NVU0	ENSP00000484648
NX_Q9NVU7	ENSP00000379061
NX_Q9NVU7	ENSP00000422368
NX_Q9NVU7	ENSP00000427443
NX_Q9NVV0	ENSP00000363820
NX_Q9NVV0	ENSP00000403026
NX_Q9NVV0	ENSP00000410800
NX_Q9NVV0	ENSP00000416680
NX_Q9NVV4	ENSP00000394118
NX_Q9NVV4	ENSP00000404392
NX_Q9NVV5	ENSP00000356568
NX_Q9NVV5	ENSP00000356573
NX_Q9NVV5	ENSP00000405048
NX_Q9NVV5	ENSP00000407817
NX_Q9NVV9	ENSP00000433912
NX_Q9NVX0	ENSP00000455104
NX_Q9NVX0	ENSP00000455118
NX_Q9NVX0	ENSP00000455942
NX_Q9NVX0	ENSP00000456054
NX_Q9NVX0	ENSP00000457169
NX_Q9NVX0	ENSP00000475743
NX_Q9NVX0	ENSP00000475909
NX_Q9NVX2	ENSP00000465420
NX_Q9NVX2	ENSP00000466764
NX_Q9NVX2	ENSP00000468339
NX_Q9NVX7	ENSP00000433124
NX_Q9NVX7	ENSP00000433404
NX_Q9NVX7	ENSP00000433653
NX_Q9NVX7	ENSP00000434477
NX_Q9NVX7	ENSP00000435651
NX_Q9NVX7	ENSP00000435850
NX_Q9NVZ3	ENSP00000421335
NX_Q9NVZ3	ENSP00000421867
NX_Q9NVZ3	ENSP00000423213
NX_Q9NVZ3	ENSP00000424509
NX_Q9NW07	ENSP00000472777
NX_Q9NW08	ENSP00000448398
NX_Q9NW13	ENSP00000418071
NX_Q9NW13	ENSP00000419840
NX_Q9NW13	ENSP00000420503
NX_Q9NW15	ENSP00000397360
NX_Q9NW15	ENSP00000399103
NX_Q9NW15	ENSP00000402010
NX_Q9NW15	ENSP00000402845
NX_Q9NW15	ENSP00000404988
NX_Q9NW15	ENSP00000406432
NX_Q9NW15	ENSP00000406712
NX_Q9NW15	ENSP00000412997
NX_Q9NW15	ENSP00000416266
NX_Q9NW38	ENSP00000384046
NX_Q9NW38	ENSP00000386097
NX_Q9NW38	ENSP00000389448
NX_Q9NW38	ENSP00000390991
NX_Q9NW38	ENSP00000400969
NX_Q9NW38	ENSP00000401280
NX_Q9NW38	ENSP00000483263
NX_Q9NW61	ENSP00000464924
NX_Q9NW61	ENSP00000464955
NX_Q9NW61	ENSP00000468257
NX_Q9NW61	ENSP00000468441
NX_Q9NW64	ENSP00000428154
NX_Q9NW64	ENSP00000430946
NX_Q9NW68	ENSP00000432524
NX_Q9NW68	ENSP00000432841
NX_Q9NW68	ENSP00000435888
NX_Q9NW81	ENSP00000464907
NX_Q9NW81	ENSP00000468059
NX_Q9NW81	ENSP00000468796
NX_Q9NW81	ENSP00000468966
NX_Q9NW81	ENSP00000470444
NX_Q9NW81	ENSP00000470684
NX_Q9NW81	ENSP00000471068
NX_Q9NW82	ENSP00000425841
NX_Q9NW97	ENSP00000409665
NX_Q9NW97	ENSP00000412298
NX_Q9NWA0	ENSP00000462204
NX_Q9NWA0	ENSP00000463031
NX_Q9NWB1	ENSP00000344196
NX_Q9NWB1	ENSP00000391269
NX_Q9NWB1	ENSP00000438768
NX_Q9NWB1	ENSP00000446842
NX_Q9NWB1	ENSP00000447281
NX_Q9NWB1	ENSP00000448496
NX_Q9NWB1	ENSP00000450402
NX_Q9NWB1	ENSP00000454250
NX_Q9NWB1	ENSP00000458748
NX_Q9NWB1	ENSP00000484837
NX_Q9NWB6	ENSP00000353844
NX_Q9NWB6	ENSP00000365092
NX_Q9NWB7	ENSP00000417439
NX_Q9NWB7	ENSP00000417768
NX_Q9NWC5	ENSP00000405597
NX_Q9NWD8	ENSP00000394507
NX_Q9NWD8	ENSP00000410505
NX_Q9NWD8	ENSP00000413824
NX_Q9NWD8	ENSP00000475466
NX_Q9NWF4	ENSP00000443026
NX_Q9NWF9	ENSP00000396829
NX_Q9NWF9	ENSP00000409837
NX_Q9NWH2	ENSP00000356112
NX_Q9NWH7	ENSP00000360907
NX_Q9NWH7	ENSP00000379502
NX_Q9NWH7	ENSP00000474642
NX_Q9NWH7	ENSP00000474844
NX_Q9NWH9	ENSP00000249736
NX_Q9NWH9	ENSP00000411534
NX_Q9NWH9	ENSP00000452805
NX_Q9NWH9	ENSP00000452945
NX_Q9NWH9	ENSP00000453065
NX_Q9NWH9	ENSP00000453179
NX_Q9NWH9	ENSP00000453371
NX_Q9NWH9	ENSP00000453662
NX_Q9NWH9	ENSP00000453775
NX_Q9NWH9	ENSP00000453987
NX_Q9NWH9	ENSP00000485870
NX_Q9NWL6	ENSP00000398129
NX_Q9NWL6	ENSP00000406790
NX_Q9NWL6	ENSP00000475224
NX_Q9NWL6	ENSP00000475546
NX_Q9NWL6	ENSP00000475805
NX_Q9NWL6	ENSP00000475970
NX_Q9NWL6	ENSP00000476091
NX_Q9NWL6	ENSP00000476099
NX_Q9NWM3	ENSP00000462045
NX_Q9NWM3	ENSP00000462177
NX_Q9NWM3	ENSP00000462789
NX_Q9NWM3	ENSP00000463666
