NX_A0A087WTH1	MGI:5613213
NX_Q9NZ09	MGI:2149543
NX_Q9NZ20	MGI:2444945
NX_Q9NZ32	MGI:1891654
NX_Q9NZ42	MGI:1913590
NX_Q9NZ43	MGI:1914273
NX_Q9NZ45	MGI:1261855
NX_Q9NZ52	MGI:2384159
NX_Q9NZ53	MGI:2442488
NX_Q9NZ56	MGI:1859252
NX_Q9NZ63	MGI:2385132
NX_Q9NZ71	MGI:2139369
NX_Q9NZ72	MGI:1277137
NX_Q9NZ81	MGI:1913401
NX_Q9NZ94	MGI:2444609
NX_Q9NZA1	MGI:1917912
NX_Q9NZB2	MGI:2446163
NX_Q9NZB8	MGI:1928904
NX_Q9NZC2	MGI:1913150
NX_Q9NZC3	MGI:1891827
NX_Q9NZC4	MGI:1270840
NX_Q9NZC7	MGI:1931237
NX_Q9NZC9	MGI:1859183
NX_Q9NZD1	MGI:1935037
NX_Q9NZD2	MGI:1929253
NX_Q9NZD4	MGI:2158492
NX_Q9NZD8	MGI:106403
NX_Q9NZE8	MGI:1913473
NX_Q9NZF1	MGI:2445289
NX_Q9NZG7	MGI:1352751
NX_Q9NZH0	MGI:1927596
NX_Q9NZH7	MGI:1916927
NX_Q9NZH8	MGI:2449929
NX_Q9NZI2	MGI:1917607
NX_Q9NZI5	MGI:2182540
NX_Q9NZI6	MGI:2444691
NX_Q9NZI7	MGI:104889
NX_Q9NZI8	MGI:1890357
NX_Q9NZJ0	MGI:1924093
NX_Q9NZJ4	MGI:1354724
NX_Q9NZJ5	MGI:1341830
NX_Q9NZJ6	MGI:101813
NX_Q9NZJ7	MGI:1929261
NX_Q9NZJ9	MGI:1918457
NX_Q9NZK7	MGI:1349660
NX_Q9NZL4	MGI:1913495
NX_Q9NZL6	MGI:107484
NX_Q9NZL9	MGI:1913667
NX_Q9NZM1	MGI:1919192
NX_Q9NZM3	MGI:1338049
NX_Q9NZM4	MGI:2154263
NX_Q9NZM5	MGI:2154441
NX_Q9NZM6	MGI:1858231
NX_Q9NZN1	MGI:2687319
NX_Q9NZN3	MGI:1928900
NX_Q9NZN4	MGI:2154274
NX_Q9NZN5	MGI:1916882
NX_Q9NZN8	MGI:1919318
NX_Q9NZN9	MGI:2148800
NX_Q9NZP0	MGI:3030622
NX_Q9NZP0	MGI:3030637
NX_Q9NZP2	MGI:3030603
NX_Q9NZP2	MGI:3030625
NX_Q9NZP5	MGI:3030032
NX_Q9NZP8	MGI:2660692
NX_Q9NZQ0	MGI:2443036
NX_Q9NZQ3	MGI:1931834
NX_Q9NZQ7	MGI:1926446
NX_Q9NZQ8	MGI:1861718
NX_Q9NZQ9	MGI:1355285
NX_Q9NZR1	MGI:1355335
NX_Q9NZR2	MGI:2151136
NX_Q9NZR4	MGI:1890816
NX_Q9NZS9	MGI:1914368
NX_Q9NZT1	MGI:1931464
NX_Q9NZT2	MGI:1919325
NX_Q9NZU0	MGI:1918686
NX_Q9NZU1	MGI:3026647
NX_Q9NZU5	MGI:1353635
NX_Q9NZU7	MGI:1352750
NX_Q9NZV1	MGI:1354756
NX_Q9NZV5	MGI:2151208
NX_Q9NZV6	MGI:1351642
NX_Q9NZV7	MGI:1923887
NX_Q9NZV8	MGI:102663
NX_Q9NZW4	MGI:109172
NX_Q9NZW5	MGI:1927340
NX_Q9NZZ3	MGI:1924209
NX_Q9P000	MGI:1923751
NX_Q9P003	MGI:1925828
NX_Q9P013	MGI:1913320
NX_Q9P015	MGI:1351639
NX_Q9P016	MGI:1925112
NX_Q9P021	MGI:1929655
NX_Q9P031	MGI:1289302
NX_Q9P032	MGI:1915743
NX_Q9P035	MGI:1889341
NX_Q9P055	MGI:1915057
NX_Q9P086	MGI:1913422
NX_Q9P0B6	MGI:1915847
NX_Q9P0G3	MGI:2447564
NX_Q9P0I2	MGI:1913337
NX_Q9P0J0	MGI:1914434
NX_Q9P0J1	MGI:2685870
NX_Q9P0J6	MGI:2137228
NX_Q9P0J7	MGI:1921537
NX_Q9P0K1	MGI:1340046
NX_Q9P0K7	MGI:1922896
NX_Q9P0K8	MGI:1926805
NX_Q9P0K9	MGI:2442704
NX_Q9P0L0	MGI:1353561
NX_Q9P0L1	MGI:3040678
NX_Q9P0L2	MGI:2664902
NX_Q9P0L9	MGI:1352448
NX_Q9P0M2	MGI:1859150
NX_Q9P0M4	MGI:2446486
NX_Q9P0M6	MGI:3037658
NX_Q9P0M9	MGI:2137224
NX_Q9P0N5	MGI:1920020
NX_Q9P0N8	MGI:1925915
NX_Q9P0N9	MGI:1914296
NX_Q9P0P0	MGI:1913760
NX_Q9P0P8	MGI:1915101
NX_Q9P0R6	MGI:1914037
NX_Q9P0S2	MGI:1913522
NX_Q9P0S3	MGI:2181669
NX_Q9P0S9	MGI:1913404
NX_Q9P0T7	MGI:1913491
NX_Q9P0U1	MGI:1913419
NX_Q9P0U3	MGI:2445054
NX_Q9P0U4	MGI:1921572
NX_Q9P0V3	MGI:2138297
NX_Q9P0V8	MGI:1921998
NX_Q9P0V9	MGI:1918110
NX_Q9P0W0	MGI:2683287
NX_Q9P0W2	MGI:1341190
NX_Q9P0W5	MGI:1353557
NX_Q9P0W8	MGI:2144877
NX_Q9P0X4	MGI:2178051
NX_Q9P0Z9	MGI:1197006
NX_Q9P104	MGI:1924079
NX_Q9P107	MGI:1926066
NX_Q9P109	MGI:2684919
NX_Q9P121	MGI:2446259
NX_Q9P126	MGI:1913287
NX_Q9P127	MGI:3713330
NX_Q9P1A6	MGI:2443181
NX_Q9P1F3	MGI:1920362
NX_Q9P1P4	MGI:3527427
NX_Q9P1P5	MGI:2685071
NX_Q9P1Q0	MGI:2178798
NX_Q9P1Q5	MGI:1333770
NX_Q9P1Q5	MGI:3030237
NX_Q9P1T7	MGI:104611
NX_Q9P1U0	MGI:1913386
NX_Q9P1U1	MGI:2661120
NX_Q9P1V8	MGI:2685109
NX_Q9P1W3	MGI:2444386
NX_Q9P1W9	MGI:97587
NX_Q9P1Y5	MGI:1916947
NX_Q9P1Y6	MGI:2141847
NX_Q9P1Z0	MGI:1922830
NX_Q9P1Z2	MGI:1914738
NX_Q9P1Z3	MGI:1298211
NX_Q9P1Z9	MGI:2685871
NX_Q9P202	MGI:2682003
NX_Q9P203	MGI:1917858
NX_Q9P206	MGI:2140651
NX_Q9P209	MGI:1921720
NX_Q9P212	MGI:1921305
NX_Q9P215	MGI:1918842
NX_Q9P217	MGI:1921714
NX_Q9P218	MGI:1920618
NX_Q9P219	MGI:1915589
NX_Q9P225	MGI:107731
NX_Q9P227	MGI:3697726
NX_Q9P232	MGI:99534
NX_Q9P241	MGI:2450125
NX_Q9P242	MGI:2443135
NX_Q9P243	MGI:2681865
NX_Q9P244	MGI:2136810
NX_Q9P246	MGI:2151156
NX_Q9P253	MGI:2443626
NX_Q9P258	MGI:1919784
NX_Q9P260	MGI:1922832
NX_Q9P265	MGI:2145977
NX_Q9P266	MGI:2685174
NX_Q9P267	MGI:2138934
NX_Q9P270	MGI:1923241
NX_Q9P272	MGI:2442328
NX_Q9P273	MGI:1345183
NX_Q9P275	MGI:1919594
NX_Q9P278	MGI:2683054
NX_Q9P281	MGI:2679272
NX_Q9P283	MGI:107555
NX_Q9P286	MGI:1920334
NX_Q9P287	MGI:1913415
NX_Q9P289	MGI:1917665
NX_Q9P291	MGI:1925498
NX_Q9P296	MGI:2442013
NX_Q9P298	MGI:1922939
NX_Q9P299	MGI:1929008
NX_Q9P2A4	MGI:1913860
NX_Q9P2B2	MGI:1277114
NX_Q9P2B4	MGI:1933137
NX_Q9P2B7	MGI:1914006
NX_Q9P2C4	MGI:1924356
NX_Q9P2D0	MGI:1918677
NX_Q9P2D1	MGI:2444748
NX_Q9P2D3	MGI:2444098
NX_Q9P2D6	MGI:1915437
NX_Q9P2D7	MGI:107721
NX_Q9P2D8	MGI:2684729
NX_Q9P2E2	MGI:1098229
NX_Q9P2E3	MGI:2138982
NX_Q9P2E5	MGI:1917522
NX_Q9P2E7	MGI:1338042
NX_Q9P2E8	MGI:2683550
NX_Q9P2E9	MGI:1932395
NX_Q9P2F5	MGI:1918319
NX_Q9P2F6	MGI:2445175
NX_Q9P2F8	MGI:2676970
NX_Q9P2F9	MGI:1890618
NX_Q9P2G1	MGI:1918047
NX_Q9P2G3	MGI:1921249
NX_Q9P2G4	MGI:1921643
NX_Q9P2G9	MGI:2179430
NX_Q9P2H0	MGI:2680221
NX_Q9P2H3	MGI:1915509
NX_Q9P2H5	MGI:2685339
NX_Q9P2I0	MGI:1861601
NX_Q9P2J2	MGI:2135283
NX_Q9P2J3	MGI:2180122
NX_Q9P2J5	MGI:1913808
NX_Q9P2J8	MGI:3809197
NX_Q9P2J9	MGI:1918878
NX_Q9P2K1	MGI:1924487
NX_Q9P2K2	MGI:1917811
NX_Q9P2K3	MGI:2441920
NX_Q9P2K5	MGI:104592
NX_Q9P2K6	MGI:2444786
NX_Q9P2K8	MGI:1353427
NX_Q9P2K9	MGI:2444403
NX_Q9P2L0	MGI:1921932
NX_Q9P2M1	MGI:1914870
NX_Q9P2M4	MGI:1098708
NX_Q9P2M7	MGI:1927237
NX_Q9P2N2	MGI:2147003
NX_Q9P2N4	MGI:1916320
NX_Q9P2N5	MGI:2147194
NX_Q9P2N6	MGI:1918055
NX_Q9P2N7	MGI:1914705
NX_Q9P2P1	MGI:2652872
NX_Q9P2P5	MGI:2685817
NX_Q9P2P6	MGI:3045258
NX_Q9P2Q2	MGI:1919850
NX_Q9P2R3	MGI:1337008
NX_Q9P2R6	MGI:2683486
NX_Q9P2R7	MGI:1306775
NX_Q9P2S2	MGI:1096362
NX_Q9P2S5	MGI:1891749
NX_Q9P2S6	MGI:3045261
NX_Q9P2T0	MGI:1338756
NX_Q9P2T1	MGI:1917903
NX_Q9P2U7	MGI:1920211
NX_Q9P2U8	MGI:2156052
NX_Q9P2V4	MGI:2385320
NX_Q9P2W1	MGI:1098610
NX_Q9P2W3	MGI:1925616
NX_Q9P2W7	MGI:1924148
NX_Q9P2W9	MGI:1918366
NX_Q9P2X0	MGI:1915813
NX_Q9P2X3	MGI:1098233
NX_Q9P2Y4	MGI:1917140
NX_Q9P2Y5	MGI:1925860
NX_Q9TNN7	MGI:95896
NX_Q9TQE0	MGI:95901
NX_Q9UBA6	MGI:1916013
NX_Q9UBB4	MGI:1859293
NX_Q9UBB5	MGI:1333813
NX_Q9UBB6	MGI:1347351
NX_Q9UBB9	MGI:1930075
NX_Q9UBC0	MGI:1196423
NX_Q9UBC1	MGI:1340031
NX_Q9UBC2	MGI:104582
NX_Q9UBC3	MGI:1261819
NX_Q9UBC5	MGI:107732
NX_Q9UBC7	MGI:2663979
NX_Q9UBC9	MGI:1330237
NX_Q9UBD3	MGI:104593
NX_Q9UBD5	MGI:1354944
NX_Q9UBD6	MGI:1888517
NX_Q9UBD9	MGI:1930088
NX_Q9UBE0	MGI:1929264
NX_Q9UBE8	MGI:1201387
NX_Q9UBF2	MGI:1858683
NX_Q9UBF6	MGI:1337096
NX_Q9UBF8	MGI:1334433
NX_Q9UBF9	MGI:1889800
NX_Q9UBG0	MGI:107818
NX_Q9UBG3	MGI:2685861
NX_Q9UBG7	MGI:1196616
NX_Q9UBH0	MGI:1859325
NX_Q9UBH6	MGI:97932
NX_Q9UBI1	MGI:88218
NX_Q9UBI4	MGI:1916356
NX_Q9UBI6	MGI:1336171
NX_Q9UBI9	MGI:2685715
NX_Q9UBJ2	MGI:1349467
NX_Q9UBK2	MGI:1342774
NX_Q9UBK5	MGI:1344360
NX_Q9UBK7	MGI:1915958
NX_Q9UBK8	MGI:1891037
NX_Q9UBK9	MGI:1277988
NX_Q9UBL0	MGI:107562
NX_Q9UBL3	MGI:1344416
NX_Q9UBL6	MGI:2142747
NX_Q9UBL9	MGI:2665170
NX_Q9UBM1	MGI:104535
NX_Q9UBM4	MGI:2151113
NX_Q9UBM7	MGI:1298378
NX_Q9UBM8	MGI:1914819
NX_Q9UBN1	MGI:1859167
NX_Q9UBN4	MGI:109525
NX_Q9UBN6	MGI:1341090
NX_Q9UBN7	MGI:1333752
NX_Q9UBP0	MGI:1858896
NX_Q9UBP4	MGI:1354952
NX_Q9UBP5	MGI:1341884
NX_Q9UBP6	MGI:1339986
NX_Q9UBP9	MGI:1920407
NX_Q9UBQ0	MGI:1928344
NX_Q9UBQ5	MGI:1921080
NX_Q9UBQ6	MGI:1889574
NX_Q9UBQ7	MGI:1923488
NX_Q9UBR1	MGI:2143535
NX_Q9UBR2	MGI:1891190
NX_Q9UBR4	MGI:102673
NX_Q9UBR5	MGI:1922708
NX_Q9UBS0	MGI:1927343
NX_Q9UBS3	MGI:1351618
NX_Q9UBS4	MGI:1915088
NX_Q9UBS5	MGI:1860139
NX_Q9UBS8	MGI:1929668
NX_Q9UBS9	MGI:2138346
NX_Q9UBT2	MGI:1858313
NX_Q9UBT3	MGI:2385299
NX_Q9UBT6	MGI:1349767
NX_Q9UBT7	MGI:1859649
NX_Q9UBU2	MGI:1890663
NX_Q9UBU3	MGI:1930008
NX_Q9UBU6	MGI:2145496
NX_Q9UBU7	MGI:1351328
NX_Q9UBU8	MGI:1096551
NX_Q9UBU9	MGI:1858330
NX_Q9UBV2	MGI:1329016
NX_Q9UBV4	MGI:2136018
NX_Q9UBV7	MGI:2384987
NX_Q9UBV8	MGI:1915148
NX_Q9UBW5	MGI:3611448
NX_Q9UBW7	MGI:1923257
NX_Q9UBW8	MGI:1349400
NX_Q9UBX0	MGI:96071
NX_Q9UBX1	MGI:1861434
NX_Q9UBX3	MGI:1353497
NX_Q9UBX5	MGI:1346091
NX_Q9UBX7	MGI:1929977
NX_Q9UBX8	MGI:1928380
NX_Q9UBY0	MGI:105075
NX_Q9UBY5	MGI:1929469
NX_Q9UBY8	MGI:1349447
NX_Q9UBY9	MGI:1352494
NX_Q9UBZ4	MGI:1924872
NX_Q9UBZ9	MGI:1929074
NX_Q9UD57	MGI:104806
NX_Q9UD71	MGI:94860
NX_Q9UDR5	MGI:1353573
NX_Q9UDT6	MGI:1313136
NX_Q9UDV6	MGI:2682609
NX_Q9UDV7	MGI:2141413
NX_Q9UDW1	MGI:1913402
NX_Q9UDW3	MGI:1914428
NX_Q9UDX3	MGI:2144095
NX_Q9UDX4	MGI:3617848
NX_Q9UDX5	MGI:1916686
NX_Q9UDY2	MGI:1341872
NX_Q9UDY4	MGI:1914285
NX_Q9UDY6	MGI:1338757
NX_Q9UDY8	MGI:2445027
NX_Q9UEE9	MGI:1344403
NX_Q9UEF7	MGI:1101771
NX_Q9UEG4	MGI:2444524
NX_Q9UER7	MGI:1197015
NX_Q9UET6	MGI:1859648
NX_Q9UEU0	MGI:1855688
NX_Q9UEW3	MGI:1309998
NX_Q9UEW8	MGI:1858416
NX_Q9UEY8	MGI:1351615
NX_Q9UF02	MGI:2157946
NX_Q9UF11	MGI:1351469
NX_Q9UF12	MGI:1929093
NX_Q9UF33	MGI:108034
NX_Q9UF47	MGI:1913576
NX_Q9UF56	MGI:1354704
NX_Q9UFB7	MGI:2670992
NX_Q9UFC0	MGI:1918985
NX_Q9UFD9	MGI:2685449
NX_Q9UFE4	MGI:1289263
NX_Q9UFF9	MGI:1916375
NX_Q9UFG5	MGI:1913624
NX_Q9UFH2	MGI:1917176
NX_Q9UFN0	MGI:1913786
NX_Q9UFN0	MGI:1920648
NX_Q9UFP1	MGI:3041196
NX_Q9UFW8	MGI:2146370
NX_Q9UG01	MGI:2682064
NX_Q9UG56	MGI:2445114
NX_Q9UG63	MGI:1351657
NX_Q9UGB7	MGI:1891725
NX_Q9UGC6	MGI:1927469
NX_Q9UGC7	MGI:1918830
NX_Q9UGF5	MGI:2177508
NX_Q9UGF6	MGI:2177493
NX_Q9UGF6	MGI:2177494
NX_Q9UGF7	MGI:2177492
NX_Q9UGH3	MGI:1859682
NX_Q9UGI0	MGI:106441
NX_Q9UGI6	MGI:2153183
NX_Q9UGI8	MGI:105081
NX_Q9UGI9	MGI:1891343
NX_Q9UGJ0	MGI:1336153
NX_Q9UGJ1	MGI:1196293
NX_Q9UGK3	MGI:2147039
NX_Q9UGK8	MGI:1351630
NX_Q9UGL1	MGI:1922855
NX_Q9UGL9	MGI:1921425
NX_Q9UGM1	MGI:1202403
NX_Q9UGM3	MGI:106210
NX_Q9UGM5	MGI:1890221
NX_Q9UGM6	MGI:1917810
NX_Q9UGN4	MGI:2443411
NX_Q9UGN5	MGI:1341112
NX_Q9UGP4	MGI:1352502
NX_Q9UGP5	MGI:1889000
NX_Q9UGP8	MGI:2155302
NX_Q9UGQ2	MGI:1924317
NX_Q9UGQ3	MGI:2443286
NX_Q9UGR2	MGI:1328310
NX_Q9UGT4	MGI:1918983
NX_Q9UGU0	MGI:108399
NX_Q9UGU5	MGI:1918073
NX_Q9UGV2	MGI:1352499
NX_Q9UGY1	MGI:2146285
NX_Q9UH03	MGI:1345148
NX_Q9UH17	MGI:1933111
NX_Q9UH36	MGI:1917368
NX_Q9UH62	MGI:1918953
NX_Q9UH65	MGI:1298390
NX_Q9UH73	MGI:95275
NX_Q9UH77	MGI:2445185
NX_Q9UH90	MGI:2443753
NX_Q9UH92	MGI:108398
NX_Q9UH99	MGI:2443011
NX_Q9UHA2	MGI:1349474
NX_Q9UHA3	MGI:2681840
NX_Q9UHA4	MGI:1929467
NX_Q9UHA7	MGI:1859324
NX_Q9UHB4	MGI:1926047
NX_Q9UHB6	MGI:1920992
NX_Q9UHB7	MGI:2136171
NX_Q9UHB9	MGI:1917447
NX_Q9UHC1	MGI:1353455
NX_Q9UHC3	MGI:2159339
NX_Q9UHC6	MGI:1914047
NX_Q9UHC7	MGI:1859353
NX_Q9UHC9	MGI:2685089
NX_Q9UHD0	MGI:1890472
NX_Q9UHD1	MGI:1914167
NX_Q9UHD2	MGI:1929658
NX_Q9UHD4	MGI:1270844
NX_Q9UHD8	MGI:1858222
NX_Q9UHD9	MGI:1860283
NX_Q9UHE5	MGI:1915646
NX_Q9UHE8	MGI:1917608
NX_Q9UHF0	MGI:98476
NX_Q9UHF1	MGI:2449923
NX_Q9UHF3	MGI:1913366
NX_Q9UHF3	MGI:1915646
NX_Q9UHF4	MGI:3605069
NX_Q9UHF5	MGI:1928397
NX_Q9UHF7	MGI:1927616
NX_Q9UHG0	MGI:2652818
NX_Q9UHG2	MGI:1353431
NX_Q9UHG3	MGI:1914131
NX_Q9UHH9	MGI:1923750
NX_Q9UHI5	MGI:1355323
NX_Q9UHI6	MGI:1858415
NX_Q9UHI7	MGI:1341903
NX_Q9UHI8	MGI:109249
NX_Q9UHJ3	MGI:1859609
NX_Q9UHJ6	MGI:1921887
NX_Q9UHJ9	MGI:2385286
NX_Q9UHK0	MGI:1351474
NX_Q9UHK6	MGI:1098273
NX_Q9UHL0	MGI:1353582
NX_Q9UHL4	MGI:1933213
NX_Q9UHL9	MGI:1861942
NX_Q9UHM6	MGI:1353425
NX_Q9UHN1	MGI:1354947
NX_Q9UHN6	MGI:1890373
NX_Q9UHP3	MGI:1353655
NX_Q9UHP6	MGI:1918486
NX_Q9UHP7	MGI:1918059
NX_Q9UHP7	MGI:2135589
NX_Q9UHP7	MGI:2136650
NX_Q9UHP9	MGI:1913356
NX_Q9UHQ1	MGI:1914858
NX_Q9UHQ4	MGI:101917
NX_Q9UHQ7	MGI:109567
NX_Q9UHQ9	MGI:1919267
NX_Q9UHR4	MGI:1914148
NX_Q9UHR5	MGI:1927479
NX_Q9UHR6	MGI:1352481
NX_Q9UHV2	MGI:1913438
NX_Q9UHV5	MGI:3611446
NX_Q9UHV7	MGI:3029632
NX_Q9UHV9	MGI:1276111
NX_Q9UHW5	MGI:1289326
NX_Q9UHW9	MGI:2135960
NX_Q9UHX1	MGI:1915209
NX_Q9UHY1	MGI:2183436
NX_Q9UHY7	MGI:1915120
NX_Q9UHY8	MGI:2675856
NX_Q9UI08	MGI:1194884
NX_Q9UI09	MGI:1913664
NX_Q9UI10	MGI:95300
NX_Q9UI12	MGI:1914864
NX_Q9UI14	MGI:1201692
NX_Q9UI15	MGI:1926784
NX_Q9UI17	MGI:1921379
NX_Q9UI26	MGI:2442377
NX_Q9UI30	MGI:1914924
NX_Q9UI32	MGI:2143539
NX_Q9UI33	MGI:1345149
NX_Q9UI36	MGI:1277991
NX_Q9UI38	MGI:2447303
NX_Q9UI40	MGI:1923626
NX_Q9UI42	MGI:1919041
NX_Q9UI43	MGI:1915267
NX_Q9UI46	MGI:1916172
NX_Q9UI47	MGI:2661445
NX_Q9UI56	MGI:1202886
NX_Q9UI95	MGI:1919140
NX_Q9UIA0	MGI:2441702
NX_Q9UIA9	MGI:1929705
NX_Q9UIB8	MGI:1336885
NX_Q9UIC8	MGI:1353593
NX_Q9UID3	MGI:1915755
NX_Q9UID6	MGI:1915028
NX_Q9UIF3	MGI:1346335
NX_Q9UIF7	MGI:1917853
NX_Q9UIF8	MGI:2442782
NX_Q9UIF9	MGI:2151152
NX_Q9UIG0	MGI:1353499
NX_Q9UIG4	MGI:1930025
NX_Q9UIG8	MGI:1351867
NX_Q9UIH9	MGI:1929988
NX_Q9UII2	MGI:1196457
NX_Q9UII6	MGI:1351599
NX_Q9UIJ5	MGI:1923452
NX_Q9UIJ7	MGI:1860835
NX_Q9UIK4	MGI:1341297
NX_Q9UIK5	MGI:1861735
NX_Q9UIL1	MGI:1927654
NX_Q9UIL8	MGI:1277133
NX_Q9UIL8	MGI:1918441
NX_Q9UIL8	MGI:3644962
NX_Q9UIL8	MGI:3645789
NX_Q9UIL8	MGI:3648476
NX_Q9UIM3	MGI:1932127
NX_Q9UIQ6	MGI:2387123
NX_Q9UIR0	MGI:1859549
NX_Q9UIS9	MGI:1333811
NX_Q9UIU6	MGI:106034
NX_Q9UIV1	MGI:1298230
NX_Q9UIV8	MGI:3042250
NX_Q9UIW0	MGI:1346018
NX_Q9UIW2	MGI:107685
NX_Q9UIX4	MGI:3616086
NX_Q9UIY3	MGI:1916769
NX_Q9UJ04	MGI:106393
NX_Q9UJ14	MGI:1913385
NX_Q9UJ37	MGI:107553
NX_Q9UJ41	MGI:1929459
NX_Q9UJ42	MGI:1919112
NX_Q9UJ55	MGI:1351648
NX_Q9UJ68	MGI:106916
NX_Q9UJ70	MGI:1860418
NX_Q9UJ71	MGI:2180021
NX_Q9UJ72	MGI:1347090
NX_Q9UJ78	MGI:3041170
NX_Q9UJ83	MGI:1929657
NX_Q9UJ90	MGI:1913490
NX_Q9UJ96	MGI:3694646
NX_Q9UJ98	MGI:1355311
NX_Q9UJ99	MGI:1341843
NX_Q9UJA2	MGI:1913836
NX_Q9UJA3	MGI:1913884
NX_Q9UJA5	MGI:1914176
NX_Q9UJA9	MGI:1933830
NX_Q9UJC3	MGI:1925213
NX_Q9UJC5	MGI:1915350
NX_Q9UJD0	MGI:2443331
NX_Q9UJF2	MGI:2443881
NX_Q9UJG1	MGI:1917630
NX_Q9UJH8	MGI:1917333
NX_Q9UJJ7	MGI:1919186
NX_Q9UJJ9	MGI:2147006
NX_Q9UJK0	MGI:1915577
NX_Q9UJM3	MGI:1921405
NX_Q9UJM8	MGI:96011
NX_Q9UJP4	MGI:1919288
NX_Q9UJQ1	MGI:1923411
NX_Q9UJQ4	MGI:2139360
NX_Q9UJQ7	MGI:1913578
NX_Q9UJS0	MGI:1354721
NX_Q9UJT0	MGI:1919174
NX_Q9UJT1	MGI:1891826
NX_Q9UJT2	MGI:1347560
NX_Q9UJT9	MGI:3052506
NX_Q9UJU2	MGI:96770
NX_Q9UJU3	MGI:1929115
NX_Q9UJU5	MGI:1347473
NX_Q9UJU6	MGI:700006
NX_Q9UJV3	MGI:1344333
NX_Q9UJV8	MGI:1922279
NX_Q9UJV9	MGI:1920185
NX_Q9UJW0	MGI:1914915
NX_Q9UJW2	MGI:1349477
NX_Q9UJW3	MGI:1859287
NX_Q9UJW7	MGI:2679295
NX_Q9UJW8	MGI:1923701
NX_Q9UJW9	MGI:2180697
NX_Q9UJX0	MGI:1919089
NX_Q9UJX2	MGI:1098815
NX_Q9UJX3	MGI:1929711
NX_Q9UJX4	MGI:1929722
NX_Q9UJX5	MGI:1098673
NX_Q9UJX6	MGI:2139135
NX_Q9UJY1	MGI:2135756
NX_Q9UJY4	MGI:1921355
NX_Q9UJY5	MGI:2146207
NX_Q9UJZ1	MGI:1913842
NX_Q9UK00	MGI:2445137
NX_Q9UK05	MGI:1321394
NX_Q9UK08	MGI:109163
NX_Q9UK17	MGI:1928743
NX_Q9UK22	MGI:2446216
NX_Q9UK23	MGI:1351598
NX_Q9UK28	MGI:1915187
NX_Q9UK32	MGI:1914321
NX_Q9UK33	MGI:1916242
NX_Q9UK39	MGI:109382
NX_Q9UK41	MGI:1914164
NX_Q9UK45	MGI:1913344
NX_Q9UK53	MGI:1349481
NX_Q9UK55	MGI:2667725
NX_Q9UK58	MGI:1922664
NX_Q9UK59	MGI:1931520
NX_Q9UK61	MGI:1921694
NX_Q9UK73	MGI:1335087
NX_Q9UK76	MGI:1096361
NX_Q9UK80	MGI:1353665
NX_Q9UK85	MGI:1354963
NX_Q9UK96	MGI:2686937
NX_Q9UK97	MGI:1918788
NX_Q9UK99	MGI:1929084
NX_Q9UKA1	MGI:2152883
NX_Q9UKA2	MGI:2140367
NX_Q9UKA4	MGI:2684060
NX_Q9UKA8	MGI:1858220
NX_Q9UKA9	MGI:1860489
NX_Q9UKB1	MGI:2144023
NX_Q9UKB3	MGI:1353428
NX_Q9UKB5	MGI:2685419
NX_Q9UKC9	MGI:1919429
NX_Q9UKD1	MGI:2652836
NX_Q9UKD2	MGI:1917152
NX_Q9UKD2	MGI:3644169
NX_Q9UKD2	MGI:3779507
NX_Q9UKE5	MGI:1916264
NX_Q9UKF2	MGI:1918328
NX_Q9UKF5	MGI:2676326
NX_Q9UKF6	MGI:1859328
NX_Q9UKF7	MGI:1919045
NX_Q9UKG1	MGI:1920243
NX_Q9UKG4	MGI:2442367
NX_Q9UKG9	MGI:1921364
NX_Q9UKI2	MGI:2384718
NX_Q9UKI3	MGI:98938
NX_Q9UKI8	MGI:2441683
NX_Q9UKI9	MGI:102565
NX_Q9UKJ0	MGI:2450532
NX_Q9UKJ0	MGI:2450535
NX_Q9UKJ1	MGI:2450529
NX_Q9UKJ3	MGI:1918667
NX_Q9UKJ5	MGI:1921527
NX_Q9UKJ8	MGI:1861229
NX_Q9UKK3	MGI:2685589
NX_Q9UKK6	MGI:1929619
NX_Q9UKK9	MGI:1858232
NX_Q9UKL0	MGI:106340
NX_Q9UKL2	MGI:1341789
NX_Q9UKL2	MGI:1341790
NX_Q9UKL3	MGI:1349399
NX_Q9UKL4	MGI:1334209
NX_Q9UKL6	MGI:107375
NX_Q9UKM7	MGI:2684954
NX_Q9UKM9	MGI:97850
NX_Q9UKN5	MGI:1920093
NX_Q9UKN7	MGI:1261811
NX_Q9UKN8	MGI:2138937
NX_Q9UKP3	MGI:1353420
NX_Q9UKP4	MGI:1347346
NX_Q9UKP5	MGI:1347348
NX_Q9UKP6	MGI:2183450
NX_Q9UKQ2	MGI:105988
NX_Q9UKQ9	MGI:1921082
NX_Q9UKR0	MGI:1916761
NX_Q9UKR3	MGI:3615275
NX_Q9UKR5	MGI:1915571
NX_Q9UKS6	MGI:1891410
NX_Q9UKS7	MGI:1342541
NX_Q9UKT4	MGI:1914391
NX_Q9UKT5	MGI:2146220
NX_Q9UKT6	MGI:2442921
NX_Q9UKT7	MGI:1354702
NX_Q9UKT8	MGI:1353435
NX_Q9UKT9	MGI:1342542
NX_Q9UKU0	MGI:894291
NX_Q9UKU6	MGI:2384311
NX_Q9UKU7	MGI:1914198
NX_Q9UKU9	MGI:1347002
NX_Q9UKV0	MGI:1931221
NX_Q9UKV3	MGI:1891824
NX_Q9UKV5	MGI:1345634
